Category,Price,Rating,Stock,Discount
C,2146.0,1.489775649,In Stock,27.0
C,9210.0,1.844376017,In Stock,7.0
C,4103.0,2.096919118,In Stock,14.0
C,3301.0,3.082060052,Out of Stock,3.0
A,5398.0,2.939921336,In Stock,31.0
C,7066.0,3.082060052,In Stock,21.0
C,2048.0,4.117404864,In Stock,25.0
D,446.0,2.814045332,Out of Stock,17.0
B,8127.0,3.082060052,Out of Stock,26.0
C,3012.0,1.038128379,In Stock,12.0
C,5693.0,3.082060052,In Stock,17.0
A,9456.0,1.227716415,In Stock,40.0
A,1832.0,3.082060052,In Stock,26.0
C,7640.0,1.035964941,Out of Stock,34.0
C,9980.0,3.082060052,Out of Stock,1.0
C,7511.0,3.082060052,Out of Stock,33.0
C,1025.0,3.082060052,In Stock,5.0
C,5867.0,4.13311489,In Stock,18.0
C,1907.0,3.082060052,In Stock,16.0
C,2886.0,2.351454033,In Stock,7.0
C,3733.0,3.195066628,Out of Stock,22.0
D,7288.0,3.082060052,In Stock,8.0
D,9390.0,1.736712394,Out of Stock,4.0
C,9037.0,3.082060052,Out of Stock,25.0
C,102.0,4.467553452,Out of Stock,19.0
A,580.0,3.082060052,In Stock,17.0
C,1870.0,1.047904207,In Stock,15.0
C,9076.0,2.501426448,In Stock,34.0
C,7248.0,3.575076519,In Stock,34.0
C,4394.0,2.605273975,In Stock,31.0
C,5408.0,2.378437337,In Stock,4.0
C,1642.0,3.082060052,In Stock,13.0
C,5458.0,2.097676289,Out of Stock,25.0
C,6387.0,4.992309231,In Stock,25.0
C,9702.0,2.449885496,In Stock,48.0
C,5335.0,2.544738725,Out of Stock,25.0
C,7985.0,3.082060052,Out of Stock,1.0
C,9788.0,1.123966934,In Stock,40.0
C,1362.0,3.082060052,In Stock,15.0
C,3225.0,3.082060052,In Stock,25.0
D,9180.0,3.859879619,In Stock,23.0
C,7287.0,3.082060052,In Stock,27.0
C,3687.0,2.929516447,Out of Stock,11.0
C,2087.0,2.647342699,In Stock,37.0
C,4996.5,4.802708674,In Stock,43.0
C,4756.0,1.620261043,In Stock,25.0
D,6464.0,2.856853817,In Stock,25.0
D,1947.0,3.082060052,In Stock,42.0
A,7681.0,2.873701777,In Stock,33.0
B,8761.0,3.082060052,In Stock,9.0
A,5528.0,3.082060052,In Stock,35.0
C,2191.0,2.414634683,In Stock,37.0
C,5661.0,3.082060052,Out of Stock,3.0
C,880.0,4.883646612,In Stock,24.0
B,855.0,2.82351236,In Stock,25.0
C,2420.0,3.082060052,In Stock,25.0
C,2291.0,4.941379646,In Stock,1.0
C,7224.0,4.029540693,Out of Stock,41.0
A,4878.0,3.082060052,Out of Stock,3.0
D,1136.0,3.082060052,In Stock,47.0
C,4996.5,3.503204175,In Stock,14.0
C,7435.0,3.082060052,In Stock,7.0
C,7807.0,4.79121881,In Stock,46.0
C,8874.0,2.094964448,Out of Stock,48.0
C,6348.0,3.082060052,In Stock,40.0
C,2585.0,3.082060052,In Stock,40.0
C,8681.0,2.587151908,Out of Stock,28.0
C,6359.0,3.100418041,In Stock,17.0
C,8410.0,3.956249795,In Stock,7.0
C,8964.0,2.854082076,Out of Stock,25.0
C,4996.5,3.082060052,Out of Stock,25.0
C,1888.0,3.082060052,In Stock,37.0
C,6110.0,3.082060052,Out of Stock,43.0
C,3526.0,3.082060052,In Stock,8.0
C,7199.0,2.534106499,In Stock,42.0
C,9439.0,3.082060052,In Stock,32.0
C,5097.0,1.987885361,In Stock,41.0
C,8031.0,4.025766746,In Stock,48.0
C,2205.0,1.260327458,In Stock,25.0
C,3240.0,2.865361848,In Stock,8.0
B,3263.0,3.082060052,Out of Stock,30.0
C,1322.0,1.591617819,In Stock,24.0
C,3261.0,3.082060052,In Stock,36.0
C,9392.0,3.082060052,In Stock,7.0
C,3833.0,3.864901022,In Stock,48.0
C,4996.5,3.71436069,In Stock,37.0
C,1962.0,1.882743758,In Stock,25.0
C,2266.0,2.533517605,In Stock,6.0
C,8889.0,3.369023778,In Stock,7.0
C,270.0,4.585342504,In Stock,16.0
C,3231.0,4.696794471,In Stock,44.0
D,981.0,1.999054721,In Stock,18.0
C,8654.0,3.082060052,In Stock,45.0
C,1253.0,3.082060052,In Stock,20.0
C,824.0,1.068409357,In Stock,4.0
C,3638.0,2.148976318,In Stock,14.0
C,740.0,3.082060052,In Stock,49.0
D,3768.0,1.263782899,In Stock,40.0
C,9185.0,3.082060052,Out of Stock,9.0
C,6373.0,4.6076648,Out of Stock,26.0
C,2408.0,3.082060052,Out of Stock,48.0
A,6998.0,4.864179522,In Stock,16.0
C,2074.0,3.324158951,Out of Stock,27.0
C,7533.0,3.082060052,In Stock,25.0
C,206.0,3.082060052,Out of Stock,24.0
A,4726.0,4.108624764,Out of Stock,44.0
C,5783.0,4.592684611,In Stock,17.0
C,1560.0,3.934529854,Out of Stock,31.0
A,9918.0,1.118967883,In Stock,40.0
C,2030.0,3.764782582,In Stock,16.0
D,3745.0,3.082060052,In Stock,25.0
C,4900.0,3.082060052,In Stock,4.0
C,5737.0,3.082060052,In Stock,41.0
C,7045.0,3.082060052,Out of Stock,30.0
A,2748.0,2.175996366,In Stock,22.0
C,4714.0,4.452471942,In Stock,33.0
B,2013.0,3.082060052,Out of Stock,25.0
C,1394.0,3.082060052,In Stock,31.0
C,7465.0,3.082060052,Out of Stock,33.0
C,7701.0,3.082060052,In Stock,41.0
C,4894.0,2.511933277,Out of Stock,33.0
A,4843.0,3.082060052,Out of Stock,9.0
C,8736.0,3.082060052,Out of Stock,13.0
B,9120.0,1.507027373,In Stock,39.0
C,2427.0,3.082060052,Out of Stock,39.0
C,4535.0,3.733718456,In Stock,20.0
C,2330.0,3.588283747,Out of Stock,19.0
C,1218.0,1.382636405,In Stock,14.0
C,7142.0,4.814401443,In Stock,2.0
A,9622.0,3.082060052,In Stock,28.0
C,9258.0,1.592830948,In Stock,45.0
A,5072.0,1.308485154,In Stock,15.0
C,3168.0,3.082060052,In Stock,5.0
A,6649.0,3.082060052,Out of Stock,9.0
A,7425.0,3.930987622,Out of Stock,24.0
C,8623.0,3.27442487,In Stock,30.0
D,4867.0,3.082060052,In Stock,5.0
C,3405.0,3.217731353,In Stock,40.0
C,4240.0,3.082060052,In Stock,48.0
C,341.0,2.752335863,In Stock,21.0
C,4403.0,3.082060052,In Stock,49.0
C,9457.0,1.121511541,Out of Stock,25.0
C,5292.0,3.558405153,Out of Stock,25.0
C,4072.0,4.609600421,In Stock,11.0
D,4191.0,3.082060052,In Stock,43.0
C,3027.0,3.082060052,Out of Stock,0.0
C,2249.0,3.082060052,In Stock,49.0
C,8792.0,3.082060052,In Stock,18.0
C,4287.0,2.597766762,Out of Stock,44.0
C,3523.0,2.500812481,Out of Stock,32.0
D,979.0,3.082060052,In Stock,27.0
C,4996.5,4.46420506,In Stock,45.0
C,614.0,3.412714872,In Stock,28.0
D,2424.0,3.039379725,Out of Stock,32.0
A,5817.0,3.161971515,In Stock,24.0
C,9563.0,1.103203498,Out of Stock,9.0
D,6712.0,3.082060052,In Stock,36.0
C,2864.0,1.374962335,In Stock,46.0
C,5196.0,3.530322849,Out of Stock,35.0
A,8066.0,2.094705204,Out of Stock,21.0
D,3106.0,4.489099382,In Stock,34.0
D,7814.0,4.75101558,In Stock,23.0
C,4678.0,3.520867804,In Stock,42.0
C,6026.0,3.082060052,In Stock,40.0
C,5711.0,1.637830901,In Stock,41.0
C,9460.0,3.299918608,In Stock,34.0
C,2352.0,3.082060052,Out of Stock,11.0
D,5589.0,4.085492347,In Stock,19.0
C,894.0,3.082060052,In Stock,17.0
C,5496.0,1.200074335,In Stock,14.0
C,2779.0,4.351952164,Out of Stock,45.0
C,752.0,3.082060052,In Stock,31.0
A,4745.0,3.082060052,In Stock,5.0
C,7978.0,3.801318375,In Stock,32.0
B,6583.0,3.828275752,In Stock,36.0
C,4874.0,3.082060052,In Stock,48.0
C,8777.0,3.312599491,In Stock,27.0
C,347.0,3.082060052,Out of Stock,0.0
C,4996.5,3.082060052,In Stock,8.0
C,7020.0,3.891771576,In Stock,21.0
B,1973.0,4.273512442,In Stock,25.0
C,3151.0,3.082060052,In Stock,29.0
C,7179.0,4.194326328,In Stock,20.0
C,294.0,3.082060052,In Stock,38.0
C,3449.0,3.082060052,In Stock,25.0
B,3166.0,3.082060052,Out of Stock,20.0
C,6922.0,3.082060052,In Stock,40.0
C,3695.0,3.082060052,In Stock,4.0
C,5828.0,3.082060052,In Stock,25.0
C,5273.0,3.082060052,In Stock,26.0
C,5549.0,2.048024675,In Stock,19.0
C,1585.0,3.082060052,In Stock,25.0
C,4676.0,1.268183352,In Stock,19.0
C,5071.0,2.700497886,Out of Stock,27.0
C,6691.0,2.121157901,Out of Stock,39.0
C,3065.0,3.082060052,In Stock,29.0
C,3516.0,3.082060052,In Stock,28.0
B,1354.0,4.168446392,In Stock,14.0
C,879.0,3.082060052,In Stock,47.0
C,6503.0,3.082060052,In Stock,25.0
C,6397.0,4.529676872,Out of Stock,2.0
C,247.0,3.569110834,In Stock,26.0
A,3200.0,3.082060052,In Stock,31.0
C,5320.0,3.082060052,In Stock,25.0
C,9076.0,3.082060052,In Stock,38.0
C,7930.0,3.082060052,In Stock,38.0
C,6582.0,3.082060052,Out of Stock,6.0
C,9391.0,3.864020147,In Stock,20.0
C,4355.0,3.082060052,In Stock,4.0
C,4330.0,2.569388962,Out of Stock,5.0
C,2962.0,1.999391078,Out of Stock,25.0
C,4990.0,3.35405353,In Stock,25.0
D,6828.0,3.950308608,In Stock,29.0
C,2771.0,3.082060052,Out of Stock,25.0
C,3179.0,3.082060052,Out of Stock,48.0
B,2763.0,3.082060052,In Stock,16.0
C,2224.0,3.082060052,Out of Stock,25.0
C,6786.0,4.778414495,Out of Stock,35.0
C,1640.0,3.082060052,Out of Stock,36.0
D,5103.0,3.082060052,In Stock,3.0
A,3946.0,3.07696013,Out of Stock,19.0
C,4996.5,3.082060052,Out of Stock,17.0
C,475.0,3.082060052,In Stock,20.0
C,5682.0,3.082060052,Out of Stock,6.0
A,4996.5,2.026997592,In Stock,29.0
C,3208.0,1.755953974,In Stock,30.0
C,7241.0,3.082060052,In Stock,25.0
C,3798.0,3.082060052,In Stock,25.0
C,1450.0,3.681593384,In Stock,4.0
C,9312.0,3.082060052,Out of Stock,36.0
C,6333.0,2.600325045,In Stock,41.0
C,6894.0,2.997893821,Out of Stock,45.0
C,800.0,2.041203499,Out of Stock,26.0
C,5001.0,3.082060052,Out of Stock,18.0
C,1358.0,1.510616146,In Stock,29.0
C,7104.0,3.635080976,In Stock,47.0
C,649.0,4.435194415,In Stock,25.0
C,9209.0,3.605904846,In Stock,21.0
C,4996.5,1.078890043,Out of Stock,21.0
C,4521.0,3.082060052,Out of Stock,6.0
A,2047.0,2.871748455,In Stock,42.0
C,1277.0,1.15963685,In Stock,15.0
C,1697.0,2.276089036,Out of Stock,34.0
D,1198.0,3.082060052,In Stock,40.0
B,2449.0,3.082060052,In Stock,44.0
B,1243.0,3.082060052,In Stock,45.0
D,1090.0,3.082060052,Out of Stock,40.0
C,4751.0,2.182610295,In Stock,16.0
D,9562.0,3.082060052,In Stock,25.0
C,2892.0,4.237935914,Out of Stock,34.0
A,3810.0,3.082060052,In Stock,25.0
C,9502.0,3.082060052,In Stock,44.0
A,3658.0,3.97162635,In Stock,3.0
D,5271.0,3.413483782,Out of Stock,25.0
C,8450.0,1.983625303,In Stock,11.0
C,8465.0,1.781896189,In Stock,25.0
B,7708.0,3.315785336,Out of Stock,25.0
C,8158.0,4.656888736,In Stock,20.0
C,5371.0,3.082060052,Out of Stock,17.0
C,2865.0,3.082060052,In Stock,23.0
C,7038.0,1.886192103,In Stock,13.0
C,4887.0,2.211875156,Out of Stock,18.0
C,9441.0,3.082060052,Out of Stock,32.0
B,2804.0,1.093120036,Out of Stock,42.0
C,5520.0,3.082060052,In Stock,47.0
C,403.0,4.828010404,In Stock,20.0
C,5048.0,3.082060052,Out of Stock,28.0
C,4996.5,3.576631706,In Stock,46.0
C,1526.0,3.082060052,In Stock,45.0
B,4715.0,4.057045455,Out of Stock,30.0
C,3163.0,1.930078186,In Stock,0.0
C,4996.5,3.082060052,Out of Stock,46.0
B,2807.0,1.3806677,Out of Stock,34.0
D,3823.0,3.082060052,In Stock,36.0
C,5702.0,3.349045531,In Stock,3.0
A,5755.0,4.32458394,Out of Stock,3.0
A,3099.0,3.082060052,Out of Stock,5.0
C,5133.0,3.082060052,Out of Stock,25.0
B,2213.0,3.082060052,In Stock,46.0
C,4158.0,3.082060052,In Stock,34.0
A,4021.0,3.082060052,Out of Stock,44.0
C,6886.0,3.082060052,In Stock,18.0
C,6240.0,3.082060052,Out of Stock,27.0
C,9525.0,3.082060052,In Stock,13.0
A,1742.0,4.054814421,In Stock,49.0
B,1580.0,1.25118001,In Stock,20.0
C,5997.0,3.082060052,In Stock,10.0
C,7089.0,2.482074701,Out of Stock,16.0
C,9926.0,4.161603408,In Stock,18.0
C,5985.0,1.619002224,In Stock,15.0
C,6216.0,3.747790804,In Stock,24.0
C,9867.0,2.01974112,Out of Stock,45.0
C,6388.0,3.215387337,Out of Stock,40.0
C,416.0,3.082060052,In Stock,5.0
C,9784.0,1.892257089,In Stock,49.0
C,1979.0,3.307428224,In Stock,22.0
D,9328.0,3.741103836,In Stock,25.0
C,6890.0,3.082060052,Out of Stock,19.0
C,6321.0,3.082060052,Out of Stock,21.0
C,6174.0,3.082060052,In Stock,39.0
D,336.0,2.736114085,In Stock,40.0
C,7308.0,3.082060052,In Stock,26.0
A,6101.0,4.528658033,In Stock,17.0
C,7910.0,3.082060052,Out of Stock,35.0
B,7960.0,3.082060052,In Stock,4.0
C,4898.0,2.731384004,In Stock,0.0
D,9288.0,2.047267596,In Stock,22.0
C,8587.0,3.082060052,In Stock,18.0
C,9068.0,2.942293802,In Stock,19.0
C,4996.5,3.082060052,In Stock,42.0
C,1072.0,3.082060052,Out of Stock,23.0
C,7118.0,4.56690104,In Stock,45.0
C,9973.0,1.200969604,Out of Stock,25.0
C,892.0,1.314670841,Out of Stock,41.0
D,6151.0,3.238450232,In Stock,15.0
B,7612.0,3.082060052,Out of Stock,30.0
C,1208.0,3.082060052,In Stock,41.0
B,9436.0,3.082060052,Out of Stock,7.0
B,5182.0,1.82776052,Out of Stock,1.0
A,4481.0,3.082060052,In Stock,11.0
C,2312.0,3.325562275,Out of Stock,16.0
D,8314.0,4.471499098,In Stock,7.0
C,6398.0,1.938529195,Out of Stock,8.0
C,2770.0,3.082060052,In Stock,25.0
C,2603.0,3.082060052,In Stock,25.0
C,8300.0,3.255242956,Out of Stock,25.0
C,6462.0,4.319044599,In Stock,12.0
A,112.0,3.734403232,Out of Stock,23.0
C,6288.0,4.902741921,Out of Stock,2.0
D,795.0,3.082060052,Out of Stock,8.0
A,1516.0,3.082060052,In Stock,14.0
B,9752.0,4.465997245,In Stock,29.0
A,7535.0,2.684755826,In Stock,13.0
C,6679.0,3.082060052,In Stock,21.0
C,9725.0,3.082060052,Out of Stock,49.0
D,7628.0,3.082060052,In Stock,15.0
B,6602.0,1.629195704,Out of Stock,28.0
C,8104.0,3.172666913,In Stock,23.0
C,4197.0,3.082060052,In Stock,15.0
C,9522.0,3.082060052,In Stock,29.0
C,6951.0,3.082060052,Out of Stock,32.0
C,5351.0,3.082060052,In Stock,1.0
C,7740.0,3.082060052,Out of Stock,16.0
C,5409.0,1.124400294,In Stock,9.0
C,6005.0,3.082060052,In Stock,25.0
C,3675.0,3.082060052,In Stock,16.0
C,9989.0,2.084323978,Out of Stock,25.0
C,654.0,3.082060052,In Stock,14.0
A,6129.0,3.73394661,Out of Stock,7.0
B,2775.0,3.082060052,In Stock,11.0
C,6874.0,4.616561392,Out of Stock,44.0
C,4404.0,3.082060052,In Stock,13.0
C,774.0,3.082060052,Out of Stock,11.0
A,5319.0,3.01401313,In Stock,25.0
A,286.0,3.082060052,In Stock,22.0
C,4979.0,3.082060052,In Stock,25.0
C,9634.0,3.082060052,Out of Stock,22.0
D,2497.0,3.082060052,In Stock,25.0
C,8326.0,3.81852875,In Stock,12.0
C,4276.0,3.082060052,Out of Stock,25.0
C,4602.0,1.710344906,In Stock,25.0
C,4720.0,2.55641981,Out of Stock,46.0
C,4005.0,2.300968718,Out of Stock,11.0
C,9177.0,3.929974909,In Stock,42.0
C,6506.0,3.082060052,In Stock,21.0
C,1179.0,3.082060052,Out of Stock,6.0
C,131.0,3.082060052,In Stock,39.0
C,9841.0,3.809413787,In Stock,42.0
D,7648.0,3.107604524,Out of Stock,20.0
C,500.0,3.082060052,Out of Stock,27.0
C,7023.0,1.442215697,Out of Stock,49.0
C,5772.0,1.079728897,Out of Stock,24.0
C,7677.0,3.617867882,Out of Stock,35.0
C,5357.0,3.082060052,Out of Stock,33.0
C,2676.0,3.082060052,Out of Stock,33.0
C,1898.0,3.082060052,In Stock,24.0
C,404.0,3.082060052,In Stock,32.0
C,8368.0,3.082060052,In Stock,36.0
B,3282.0,3.082060052,Out of Stock,49.0
C,3582.0,4.858589462,In Stock,4.0
D,3890.0,3.082060052,In Stock,46.0
C,2828.0,3.082060052,In Stock,23.0
C,8503.0,3.728815504,In Stock,25.0
C,1216.0,3.082060052,In Stock,32.0
C,551.0,3.082060052,In Stock,25.0
C,6248.0,3.082060052,In Stock,15.0
C,7957.0,3.71140148,In Stock,1.0
B,6456.0,4.790299402,Out of Stock,15.0
A,4996.5,3.082060052,Out of Stock,48.0
C,2652.0,3.082060052,In Stock,34.0
C,624.0,1.177298885,Out of Stock,40.0
C,1801.0,4.852242152,In Stock,18.0
C,3303.0,3.082060052,Out of Stock,1.0
C,7488.0,3.082060052,Out of Stock,25.0
C,1293.0,1.518004065,In Stock,44.0
D,1172.0,3.082060052,Out of Stock,24.0
C,9812.0,3.082060052,In Stock,29.0
B,7431.0,3.517445629,Out of Stock,20.0
C,6956.0,3.082060052,Out of Stock,16.0
C,9012.0,3.082060052,Out of Stock,21.0
C,8412.0,3.082060052,Out of Stock,31.0
C,9083.0,3.082060052,In Stock,44.0
C,7418.0,3.082060052,In Stock,36.0
B,8711.0,4.488839993,In Stock,5.0
C,4384.0,1.234584941,Out of Stock,25.0
B,6204.0,3.803964327,In Stock,27.0
C,5235.0,3.155887015,In Stock,32.0
C,4162.0,1.506986947,In Stock,23.0
A,108.0,3.082060052,In Stock,24.0
C,2278.0,3.082060052,In Stock,28.0
C,2279.0,4.508940519,In Stock,2.0
D,6423.0,3.1048526,In Stock,25.0
C,225.0,3.082060052,Out of Stock,39.0
C,6803.0,1.605141701,Out of Stock,14.0
D,5341.0,1.057172233,In Stock,49.0
C,2841.0,4.608064615,Out of Stock,4.0
C,7862.0,1.280110298,In Stock,37.0
C,5647.0,2.381149849,In Stock,3.0
C,7018.0,1.689904122,In Stock,25.0
C,1408.0,3.082060052,In Stock,33.0
A,3118.0,3.556225067,Out of Stock,49.0
B,2875.0,2.684606273,In Stock,13.0
C,8488.0,3.082060052,Out of Stock,37.0
C,3392.0,1.47841204,In Stock,14.0
C,1936.0,3.082060052,In Stock,32.0
C,7578.0,3.082060052,Out of Stock,35.0
C,4910.0,1.320688328,In Stock,7.0
C,2142.0,3.215238093,In Stock,25.0
C,7834.0,3.082060052,In Stock,30.0
D,2626.0,2.371213005,Out of Stock,22.0
C,3343.0,3.082060052,In Stock,6.0
B,3382.0,4.054222016,Out of Stock,25.0
C,4173.0,3.082060052,Out of Stock,28.0
B,9660.0,1.602973211,In Stock,13.0
A,1270.0,3.082060052,In Stock,41.0
C,5952.0,3.082060052,In Stock,41.0
C,2934.0,2.430425516,In Stock,17.0
C,6123.0,4.218019506,In Stock,24.0
C,280.0,2.0343442,Out of Stock,0.0
C,4971.0,3.082060052,In Stock,11.0
A,1456.0,3.082060052,In Stock,41.0
B,6540.0,2.198551575,In Stock,33.0
C,5006.0,4.938816763,Out of Stock,23.0
B,854.0,3.082060052,Out of Stock,24.0
A,9943.0,3.082060052,In Stock,48.0
D,6564.0,3.082060052,Out of Stock,23.0
B,1558.0,3.082060052,In Stock,17.0
C,7560.0,3.082060052,In Stock,36.0
B,3182.0,3.082060052,In Stock,25.0
A,6297.0,4.575080452,Out of Stock,5.0
C,5821.0,3.082060052,Out of Stock,31.0
C,2664.0,3.082060052,Out of Stock,35.0
C,4996.5,2.570715259,Out of Stock,47.0
A,4611.0,1.598747854,Out of Stock,19.0
C,3669.0,1.912336577,In Stock,42.0
C,3143.0,4.053883768,Out of Stock,9.0
C,1337.0,3.029884022,Out of Stock,29.0
C,8028.0,3.082060052,In Stock,28.0
C,4996.5,1.798436344,Out of Stock,3.0
C,9267.0,3.082060052,In Stock,4.0
C,7682.0,3.082060052,Out of Stock,45.0
C,7462.0,3.35392134,In Stock,23.0
C,7939.0,3.082060052,In Stock,45.0
C,1109.0,3.082060052,In Stock,25.0
C,6847.0,3.082060052,In Stock,23.0
C,8393.0,3.082060052,In Stock,19.0
A,8332.0,2.319985366,Out of Stock,46.0
B,3463.0,2.500502224,In Stock,46.0
C,520.0,2.080893682,In Stock,6.0
C,7043.0,2.708139943,In Stock,28.0
C,4739.0,3.082060052,Out of Stock,0.0
B,395.0,3.082060052,In Stock,40.0
C,669.0,1.902966551,Out of Stock,28.0
A,9341.0,3.082060052,In Stock,19.0
B,289.0,3.082060052,In Stock,31.0
C,5687.0,3.082060052,In Stock,30.0
A,6872.0,3.082060052,In Stock,29.0
B,8766.0,3.383382749,In Stock,24.0
D,4709.0,3.082060052,In Stock,17.0
C,8181.0,3.082060052,In Stock,30.0
C,1794.0,3.834140135,Out of Stock,43.0
C,5032.0,2.458678238,In Stock,20.0
C,3425.0,2.33567692,In Stock,16.0
C,4250.0,3.367146431,Out of Stock,25.0
D,875.0,2.873781117,Out of Stock,28.0
C,1349.0,3.687130177,Out of Stock,35.0
C,403.0,3.83780763,In Stock,41.0
C,4996.5,3.082060052,In Stock,11.0
B,4310.0,3.082060052,Out of Stock,13.0
C,4996.5,1.143906406,Out of Stock,1.0
D,3698.0,3.082060052,In Stock,28.0
C,3511.0,2.448489928,In Stock,2.0
D,4412.0,4.908254782,In Stock,41.0
C,5311.0,2.152983146,In Stock,23.0
C,935.0,4.572810906,In Stock,27.0
B,653.0,1.900701025,Out of Stock,6.0
C,7500.0,3.082060052,In Stock,27.0
C,4364.0,3.537555384,Out of Stock,14.0
C,9465.0,3.082060052,Out of Stock,44.0
C,5323.0,1.07846505,Out of Stock,25.0
D,112.0,3.082060052,In Stock,48.0
C,2241.0,3.082060052,In Stock,25.0
B,8056.0,3.082060052,Out of Stock,25.0
C,9500.0,4.459124506,In Stock,37.0
C,4312.0,3.082060052,Out of Stock,11.0
C,2317.0,3.082060052,In Stock,14.0
B,8854.0,3.082060052,Out of Stock,25.0
C,4082.0,1.768482825,Out of Stock,40.0
C,7173.0,3.082060052,In Stock,39.0
C,3150.0,3.082060052,In Stock,18.0
C,7280.0,4.51206597,Out of Stock,21.0
C,3127.0,4.084090221,Out of Stock,41.0
C,7412.0,3.082060052,In Stock,28.0
B,2257.0,1.909385698,In Stock,45.0
C,3947.0,3.268254866,In Stock,31.0
C,2753.0,3.082060052,Out of Stock,8.0
C,9630.0,4.945855833,Out of Stock,29.0
C,3269.0,2.248140802,In Stock,26.0
A,2733.0,4.148877745,In Stock,6.0
C,6069.0,3.082060052,Out of Stock,15.0
A,6606.0,3.082060052,Out of Stock,25.0
C,6499.0,3.183094062,Out of Stock,15.0
C,1192.0,4.538779954,In Stock,27.0
C,861.0,4.730122893,In Stock,36.0
B,4382.0,2.744501249,In Stock,39.0
C,9971.0,3.122956263,In Stock,22.0
D,7379.0,3.082060052,In Stock,34.0
C,290.0,3.082060052,In Stock,20.0
C,1415.0,1.811484839,Out of Stock,25.0
B,2320.0,3.082060052,Out of Stock,38.0
C,9027.0,1.80995488,In Stock,45.0
C,966.0,3.375129475,Out of Stock,3.0
C,1602.0,3.082060052,In Stock,23.0
C,6967.0,3.082060052,In Stock,18.0
C,6249.0,3.307382542,Out of Stock,34.0
C,3424.0,3.082060052,In Stock,30.0
C,5295.0,2.608595773,In Stock,37.0
C,5827.0,3.082060052,Out of Stock,2.0
C,6518.0,3.082060052,In Stock,15.0
C,6585.0,3.082060052,In Stock,36.0
C,9054.0,3.082060052,In Stock,25.0
C,2749.0,3.082060052,Out of Stock,30.0
A,3403.0,4.362112541,In Stock,22.0
C,1422.0,2.354421789,In Stock,27.0
C,3464.0,2.925994185,In Stock,46.0
C,3221.0,3.082060052,In Stock,1.0
C,2151.0,3.242911543,In Stock,2.0
C,4996.5,4.720405679,Out of Stock,25.0
C,7211.0,2.147655358,In Stock,7.0
C,4957.0,4.340028627,Out of Stock,24.0
C,7309.0,3.082060052,In Stock,8.0
A,1814.0,3.082060052,In Stock,32.0
C,8745.0,3.082060052,In Stock,6.0
C,9500.0,1.087394887,In Stock,30.0
A,3513.0,3.082060052,In Stock,47.0
C,8914.0,1.202121557,In Stock,3.0
C,2064.0,3.951393813,In Stock,20.0
C,1177.0,2.801337939,In Stock,4.0
B,5449.0,3.082060052,In Stock,29.0
C,563.0,3.082060052,In Stock,9.0
D,2442.0,3.082060052,In Stock,2.0
C,4996.5,3.082060052,In Stock,43.0
B,166.0,4.166715606,Out of Stock,1.0
C,3991.0,3.082060052,In Stock,15.0
A,9133.0,2.298279712,In Stock,27.0
C,3367.0,3.118111376,Out of Stock,27.0
C,7489.0,3.082060052,Out of Stock,36.0
C,849.0,3.082060052,In Stock,4.0
C,7952.0,3.082060052,In Stock,16.0
C,3089.0,3.318273233,In Stock,30.0
C,5172.0,2.155870268,In Stock,20.0
C,608.0,3.892560344,In Stock,25.0
C,3868.0,3.082060052,In Stock,17.0
D,7118.0,2.458454897,Out of Stock,43.0
C,5413.0,3.082060052,In Stock,10.0
A,4951.0,4.883902536,Out of Stock,23.0
C,1414.0,3.082060052,In Stock,30.0
C,3304.0,3.082060052,Out of Stock,25.0
C,8716.0,1.418249285,In Stock,29.0
B,2815.0,1.272567327,In Stock,1.0
B,6290.0,4.403846454,Out of Stock,34.0
D,6426.0,3.082060052,Out of Stock,1.0
C,2144.0,3.082060052,Out of Stock,38.0
A,9093.0,4.316501679,In Stock,9.0
C,3633.0,4.309657869,Out of Stock,46.0
B,5297.0,3.082060052,In Stock,48.0
C,3272.0,2.73512497,In Stock,25.0
C,8032.0,3.723883484,Out of Stock,32.0
C,6383.0,3.082060052,In Stock,1.0
C,7024.0,3.082060052,Out of Stock,30.0
C,719.0,4.58947814,In Stock,5.0
A,4290.0,3.082060052,In Stock,21.0
C,7949.0,3.082060052,In Stock,31.0
C,1778.0,3.082060052,Out of Stock,24.0
C,8871.0,3.246428037,Out of Stock,37.0
C,3856.0,3.082060052,In Stock,23.0
C,4442.0,3.384609226,Out of Stock,47.0
C,3748.0,3.191369663,In Stock,25.0
C,233.0,3.082060052,In Stock,28.0
B,373.0,2.25544132,In Stock,0.0
C,9605.0,3.890908494,In Stock,43.0
A,5974.0,3.082060052,In Stock,48.0
C,4996.5,1.101610083,Out of Stock,18.0
C,6037.0,4.044920555,In Stock,35.0
C,3734.0,4.013420525,In Stock,9.0
C,4697.0,2.63853822,Out of Stock,49.0
C,7565.0,3.082060052,In Stock,18.0
C,3424.0,4.173073872,In Stock,42.0
B,9809.0,3.082060052,In Stock,25.0
C,2973.0,3.082060052,In Stock,5.0
C,364.0,3.082060052,In Stock,5.0
C,1729.0,3.082060052,In Stock,3.0
A,3763.0,4.543244287,Out of Stock,13.0
C,5276.0,2.469957217,Out of Stock,48.0
C,1563.0,3.556134769,In Stock,42.0
C,5589.0,2.991612449,In Stock,20.0
C,171.0,3.082060052,Out of Stock,30.0
C,5345.0,3.266093755,Out of Stock,32.0
